# https://wikirate.org/?filter%5Byear%5D%5B%5D=2021&filter%5Bcompany_name%5D=&filter%5Bvalue%5D%5Bfrom%5D=&filter%5Bvalue%5D%5Bto%5D=&filter%5Bstatus%5D=exists&filter%5Bsource%5D=&mark=Fashion+Revolution%2B5+4+Overconsumption+Waste+Circularity%2BAnswer&format=csv&view=titled&limit=500
"# Wikirate.org, licensed under CC BY 4.0 (https://creativecommons.org/licenses/by/4.0). See https://wikirate.org/Attribution_Guide."
# 2023-11-21 02:29:08 UTC
#
Answer Page,Metric,Company,Year,Value,Source Page
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+United_Arrows+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",United Arrows,2021,3.636363636363636,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Kiabi+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Kiabi,2021,3.636363636363636,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Reebok_International_Ltd+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Reebok International Ltd.,2021,3.636363636363636,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Speedo_International_Limited+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Speedo International Limited,2021,3.636363636363636,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Uniqlo_Co+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Uniqlo Co.,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Marks_and_Spencer_Group_plc+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Marks and Spencer Group plc,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Amazon_com_Inc+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity","Amazon.com, Inc.",2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Target+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Target,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Woolworths_Holdings_Limited+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Woolworths Holdings Limited,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Sainsbury_s+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Sainsbury's,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Prada+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Prada,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Columbia_Sportswear+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Columbia Sportswear,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Lindex+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Lindex,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Asos+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Asos,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+DSW_Inc+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",DSW Inc.,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Ralph_Lauren_Corporation+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Ralph Lauren Corporation,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Miu_Miu+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Miu Miu,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+John_Lewis+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",John Lewis,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+C_J_Clark_International+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",C&J Clark International,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Decathlon_Group+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Decathlon Group,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Saint_Laurent+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Saint Laurent,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Balenciaga+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Balenciaga,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Topshop+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Topshop,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Topman+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Topman,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Muji+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Muji,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Reserved+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Reserved,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+UGG+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",UGG,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Dressmann+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Dressmann,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Fjallraven+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Fjallraven,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Jil_Sander+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Jil Sander,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+GU+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",GU,2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Paris_Almacenes_Paris+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Paris (Almacenes Paris),2021,2.727272727272727,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Gap_inc+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Gap inc.,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+C_A+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",C&A,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Puma+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Puma,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Hermes_International+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Hermes International,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Falabella+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Falabella,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+New_Balance_Athletic_Shoe_Inc+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity","New Balance Athletic Shoe, Inc.",2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Abercrombie_Fitch+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Abercrombie & Fitch,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Fruit_of_the_Loom+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Fruit of the Loom,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Moncler+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Moncler,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Tommy_Hilfiger_Inc+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Tommy Hilfiger Inc.,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Urban_Outfitters+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Urban Outfitters,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+American_Eagle_Outfitters+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",American Eagle Outfitters,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+lululemon_athletica+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",lululemon athletica,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+REI+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",REI,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Helly_Hansen_AS+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Helly Hansen AS,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+The_Very_Group+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",The Very Group,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Target_Australia+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Target Australia,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Kmart_Australia+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Kmart Australia,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Steve_Madden+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Steve Madden,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Bottega_Veneta+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Bottega Veneta,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Coach_Stores_Limited+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Coach Stores Limited,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Calzedonia+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Calzedonia,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Intimissimi_S_p_A+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Intimissimi S.p.A,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Old_Navy+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Old Navy,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Banana_Republic+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Banana Republic,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Calvin_Klein_Inc+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Calvin Klein Inc.,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Anthropologie+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Anthropologie,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Hollister+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Hollister,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Free_People+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Free People,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Tezenis+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Tezenis,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Russell_Athletic+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Russell Athletic,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Bonprix+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Bonprix,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Van_Heusen+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Van Heusen,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+F_F+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",F&F,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Bally+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Bally,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+TJ_Maxx+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",TJ Maxx,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Carolina_Herrera+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Carolina Herrera,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+ALDO+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",ALDO,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+La_Redoute+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",La Redoute,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Splash+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Splash,2021,1.818181818181818,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Louis_Vuitton_Malletier_SA_LVMH+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Louis Vuitton Malletier SA (LVMH),2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Joe_Fresh+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Joe Fresh,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Aldi_Nord+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Aldi Nord,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Christian_Dior+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Christian Dior,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Hanesbrands+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Hanesbrands,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Gildan_Activewear_Inc+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Gildan Activewear Inc.,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Kathmandu_Holdings_Ltd+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Kathmandu Holdings Ltd,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Kaufland+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Kaufland,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Kate_Spade_Company+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Kate Spade & Company,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Otto_Group+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Otto Group,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+G_star_RAW+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",G-star RAW,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+New_Look_Retail_Group+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",New Look Retail Group,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Fendi+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Fendi,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Lacoste+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Lacoste,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Carter_s_Inc+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Carter's Inc,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Salvatore_Ferragamo_SpA+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Salvatore Ferragamo SpA,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Chanel_SA+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Chanel SA,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Cortefiel_SA+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Cortefiel SA,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Chico_s_FAS_Inc+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Chico's FAS Inc,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Desigual+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Desigual,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Ted_Baker+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Ted Baker,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+LL_Bean+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",LL Bean,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Boohoo_com+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Boohoo.com,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Eddie_Bauer+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Eddie Bauer,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Wrangler+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Wrangler,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Canada_Goose+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Canada Goose,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Tom_Tailor+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Tom Tailor,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Vero_Moda+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Vero Moda,2021,0.909090909090909,
https://wikirate.org/Fashion_Revolution+5_4_Overconsumption_Waste_Circularity+Jack_Jones+2021,"Fashion Revolution+5.4 Overconsumption, Waste & Circularity",Jack & Jones,2021,0.909090909090909,
